voltage,electronDensity,centralField,throatField,fieldRatio,rotationPower,viscousTorquePower,parallelLossPower,chargeExchangePower,totalHeatLoss,classicalIonHeatLoss,parallelIonHeatLoss,chargeExchangeHeatLoss,parallelElectronHeatLoss,radiationLoss,MachAlfven,Q_scientific,Q_scientific_equiv,ionTemperature,electronTemperature,temperatureRatio,rho_i,a,L,rmin,exhaustRadius,tau_E,Mach,rho_star,nu_star,tripleProduct,thermalPower
133.0,7.6e+19,0.34,3.0,8.823529411764705,1.17,0.448,0.0518,0.675,0.448,0.153,0.083,0.0334,0.165,0.00128,2.88,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.0198,4.5,0.20875,0.000444,4.67e+18,
130.0,7.6e+19,0.34,3.0,8.823529411764705,1.2,0.436,0.0504,0.714,0.436,0.147,0.0809,0.0349,0.16,0.00124,2.8,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.019100000000000002,4.52,0.20249999999999999,0.000504,4.2e+18,
174.0,6e+18,0.34,3.0,8.823529411764705,0.00656,0.0038399999999999997,0.000432,0.00229,0.0038399999999999997,0.00147,0.000683,0.000127,0.0014299999999999998,1.1e-05,1.05,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.348,4.25,0.2875,1.08e-05,1.23e+19,
150.0,7.6e+19,0.34,3.0,8.823529411764705,1.07,0.5,0.0576,0.516,0.5,0.18,0.09179999999999999,0.0268,0.186,0.00147,3.23,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.0235,4.39,0.23999999999999996,0.000259,7.31e+18,
104.0,7.6e+19,0.34,3.0,8.823529411764705,1.41,0.351,0.040100000000000004,1.02,0.351,0.108,0.065,0.0453,0.123,0.000947,2.25,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.013900000000000001,4.74,0.155,0.00141,1.79e+18,
176.0,9.6e+19,0.34,3.0,8.823529411764705,1.56,0.93,0.104,0.527,0.93,0.358,0.165,0.0294,0.346,0.0028599999999999997,4.28,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,0.0237,4.23,0.2925,0.000152,1.39e+19,
208.0,1e+18,0.34,3.0,8.823529411764705,0.184,0.000132,1.4099999999999999e-05,3.86e-05,0.000131,5.44e-05,2.2100000000000002e-05,2.31e-06,4.79e-05,409.0,0.515,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,2.61,4.09,0.3575,8.12e-07,2.37e+19,
206.0,9.6e+19,0.34,3.0,8.823529411764705,1.53,1.08,0.116,0.329,1.08,0.445,0.182,0.0197,0.393,0.00346,4.99,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.0299,4.09,0.35374999999999995,7.32e-05,2.55e+19,
49.4,6e+18,0.34,3.0,8.823529411764705,0.0062900000000000005,0.00109,0.000138,0.00507,0.00109,0.000262,0.00023,0.000176,0.000395,2.48e-06,0.3,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.0624,5.36,0.065,0.0033,1.12e+17,
204.0,9.1e+19,0.34,3.0,8.823529411764705,1.37,0.963,0.104,0.305,0.962,0.395,0.163,0.0181,0.351,0.00307,4.82,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.031,4.1,0.35,7.26e-05,2.46e+19,
190.0,6e+18,0.34,3.0,8.823529411764705,0.0064,0.00417,0.00046,0.00177,0.00417,0.00166,0.000725,0.000102,0.0015400000000000001,1.23e-05,1.15,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.396,4.17,0.32,7.16e-06,1.73e+19,
98.8,9.6e+19,0.34,3.0,8.823529411764705,2.29,0.528,0.0601,1.7,0.528,0.159,0.09759999999999999,0.074,0.184,0.0014199999999999998,2.4,,,1.5,1.5,1.0,0.0116,0.08,0.6,0.05,0.0438,0.0103,4.79,0.145,0.00224,1.48e+18,
202.0,6e+18,0.34,3.0,8.823529411764705,0.00637,0.00443,0.000479,0.00146,0.00443,0.00181,0.000753,8.64e-05,0.0016200000000000001,1.3300000000000001e-05,1.23,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.434,4.11,0.34625,5.34e-06,2.21e+19,
137.0,5.6e+19,0.34,3.0,8.823529411764705,0.629,0.251,0.0291,0.349,0.251,0.0868,0.0465,0.0175,0.0928,0.000716,2.54,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0277,4.47,0.215,0.000292,5.12e+18,
217.0,1.6e+19,0.34,3.0,8.823529411764705,0.0445,0.0329,0.00348,0.00811,0.0329,0.013900000000000001,0.00546,0.000494,0.0119,0.000102,2.15,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.185,4.05,0.37625,9.97e-06,2.99e+19,
130.0,2.1e+19,0.34,3.0,8.823529411764705,0.0948,0.0344,0.00398,0.0564,0.0344,0.0116,0.00639,0.00276,0.0126,9.44e-05,1.47,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.06670000000000001,4.53,0.20249999999999999,0.000144,4.06e+18,
155.0,5.6e+19,0.34,3.0,8.823529411764705,0.573,0.284,0.032600000000000004,0.256,0.284,0.104,0.0518,0.0135,0.106,0.000836,2.88,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0334,4.35,0.25125,0.000161,8.42e+18,
171.0,2.1e+19,0.34,3.0,8.823529411764705,0.07840000000000001,0.045,0.00508,0.028399999999999998,0.045,0.0171,0.008039999999999999,0.00156,0.016800000000000002,0.000132,1.95,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.1,4.26,0.2825,3.92e-05,1.2e+19,
171.0,1.01e+20,0.34,3.0,8.823529411764705,1.74,1.0,0.113,0.631,1.0,0.381,0.179,0.0348,0.372,0.0030600000000000002,4.26,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.0217,4.26,0.2825,0.000181,1.25e+19,
215.0,5.6e+19,0.34,3.0,8.823529411764705,0.528,0.388,0.041100000000000005,0.0989,0.388,0.163,0.06459999999999999,0.006019999999999999,0.14,0.00124,3.99,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.0538,4.06,0.3725,3.52e-05,2.98e+19,
130.0,1.01e+20,0.34,3.0,8.823529411764705,2.1,0.764,0.0884,1.25,0.764,0.258,0.142,0.061200000000000004,0.28,0.00218,3.23,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.0145,4.52,0.20249999999999999,0.000665,4.23e+18,
217.0,9.6e+19,0.34,3.0,8.823529411764705,1.53,1.13,0.12,0.28,1.13,0.478,0.188,0.0171,0.41,0.00368,5.26,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.0322,4.05,0.37625,5.74e-05,3.12e+19,
122.0,4.1e+19,0.34,3.0,8.823529411764705,0.373,0.121,0.014,0.238,0.121,0.04,0.022600000000000002,0.011300000000000001,0.0441,0.000334,1.94,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.0318,4.58,0.1875,0.000368,3.26e+18,
161.0,3.6e+19,0.34,3.0,8.823529411764705,0.235,0.123,0.014,0.09759999999999999,0.123,0.0455,0.0223,0.00524,0.0458,0.000361,2.39,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.0541,4.32,0.2625,8.88e-05,9.55e+18,
114.0,3.6e+19,0.34,3.0,8.823529411764705,0.305,0.0876,0.0101,0.208,0.0876,0.027899999999999998,0.016300000000000002,0.00957,0.0314,0.000236,1.69,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0325,4.66,0.17125,0.000453,2.46e+18,
93.1,4.1e+19,0.34,3.0,8.823529411764705,0.435,0.093,0.0105,0.331,0.093,0.0273,0.0172,0.0141,0.032,0.000241,1.48,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0216,4.85,0.135,0.00129,1.15e+18,
213.0,3.1e+19,0.34,3.0,8.823529411764705,0.164,0.12,0.0127,0.0316,0.12,0.0501,0.02,0.00191,0.0434,0.000376,2.94,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0947,4.06,0.36874999999999997,2.06e-05,2.85e+19,
166.0,1.6e+19,0.34,3.0,8.823529411764705,0.0465,0.0255,0.0029,0.018,0.0255,0.0096,0.0046,0.00098,0.009529999999999999,7.41e-05,1.65,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.125,4.29,0.2725,3.46e-05,1.06e+19,
114.0,6.1e+19,0.34,3.0,8.823529411764705,0.864,0.248,0.0285,0.587,0.248,0.07909999999999999,0.046,0.027100000000000003,0.0887,0.000678,2.2,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0195,4.66,0.17125,0.000757,2.49e+18,
79.7,6.1e+19,0.34,3.0,8.823529411764705,0.938,0.174,0.0197,0.744,0.174,0.048299999999999996,0.032299999999999995,0.0299,0.0588,0.000444,1.54,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.0119,4.99,0.11249999999999999,0.00384,6.54e+17,
122.0,1.6e+19,0.34,3.0,8.823529411764705,0.0583,0.019,0.00219,0.0371,0.019,0.00624,0.00352,0.00177,0.006889999999999999,5.09e-05,1.21,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.0795,4.59,0.1875,0.000147,3.18e+18,
194.0,6.1e+19,0.34,3.0,8.823529411764705,0.624,0.416,0.0456,0.162,0.416,0.167,0.0719,0.00942,0.153,0.0013,3.75,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.0425,4.15,0.32875,6.22e-05,2e+19,
196.0,1.6e+19,0.34,3.0,8.823529411764705,0.0443,0.0299,0.00327,0.0111,0.0299,0.0121,0.00514,0.000651,0.011,9.05e-05,1.94,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.159,4.14,0.33375,1.6e-05,2.01e+19,
192.0,8.1e+19,0.34,3.0,8.823529411764705,1.09,0.721,0.0792,0.293,0.721,0.288,0.125,0.017,0.266,0.00226,4.28,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.0317,4.16,0.32499999999999996,8.62e-05,1.93e+19,
158.0,8.1e+19,0.34,3.0,8.823529411764705,1.17,0.599,0.0685,0.507,0.599,0.221,0.109,0.027,0.224,0.0017900000000000001,3.53,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.023899999999999998,4.33,0.2575,0.000212,9.12e+18,
187.0,8.1e+19,0.34,3.0,8.823529411764705,1.1,0.706,0.078,0.314,0.706,0.28,0.123,0.018,0.261,0.0022,4.18,,,7.1,7.1,1.0,0.0253,0.08,0.6,0.05,0.0438,0.030699999999999998,4.18,0.31625,9.59e-05,1.77e+19,
152.0,8.1e+19,0.34,3.0,8.823529411764705,1.2,0.578,0.0664,0.557,0.578,0.21,0.106,0.0292,0.216,0.00171,3.4,,,4.3,4.3,1.0,0.0197,0.08,0.6,0.05,0.0438,0.022699999999999998,4.37,0.24624999999999997,0.000252,7.91e+18,
109.0,8.1e+19,0.34,3.0,8.823529411764705,1.55,0.417,0.047700000000000006,1.09,0.417,0.131,0.0772,0.0494,0.148,0.00114,2.43,,,1.9,1.9,1.0,0.0131,0.08,0.6,0.05,0.0438,0.013900000000000001,4.7,0.16375,0.00121,2.14e+18,
213.0,1.1e+19,0.34,3.0,8.823529411764705,0.0212,0.0155,0.00164,0.004070000000000001,0.0154,0.00646,0.0025800000000000003,0.000247,0.0056,4.75e-05,1.75,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.26,4.06,0.36874999999999997,7.48e-06,2.78e+19,
122.0,6.1e+19,0.34,3.0,8.823529411764705,0.818,0.266,0.030699999999999998,0.521,0.266,0.0875,0.0494,0.0248,0.09659999999999999,0.00074,2.36,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.0216,4.58,0.1875,0.000541,3.29e+18,
161.0,1.6e+19,0.34,3.0,8.823529411764705,0.047299999999999995,0.0248,0.00283,0.0197,0.0248,0.009179999999999999,0.00449,0.00106,0.00924,7.13e-05,1.6,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.119,4.32,0.2625,4.03e-05,9.35e+18,
114.0,1.6e+19,0.34,3.0,8.823529411764705,0.0616,0.0177,0.0020299999999999997,0.0419,0.0177,0.00564,0.00328,0.0019299999999999999,0.00633,4.66e-05,1.13,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0716,4.66,0.17125,0.000206,2.41e+18,
93.1,6.1e+19,0.34,3.0,8.823529411764705,0.951,0.203,0.023100000000000002,0.725,0.204,0.0599,0.0376,0.0308,0.0699,0.000533,1.8,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.0147,4.85,0.135,0.0019,1.16e+18,
196.0,3.6e+19,0.34,3.0,8.823529411764705,0.22,0.148,0.0162,0.055299999999999995,0.148,0.0599,0.0255,0.00323,0.0546,0.000458,2.91,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.0722,4.14,0.33375,3.54e-05,2.05e+19,
194.0,4.1e+19,0.34,3.0,8.823529411764705,0.285,0.19,0.0208,0.07390000000000001,0.19,0.07629999999999999,0.032799999999999996,0.0043,0.0699,0.000587,3.08,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.0627,4.15,0.32875,4.22e-05,1.98e+19,
166.0,3.6e+19,0.34,3.0,8.823529411764705,0.231,0.127,0.0144,0.0895,0.127,0.0476,0.0228,0.00487,0.047299999999999995,0.000375,2.47,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.0567,4.29,0.2725,7.63e-05,1.08e+19,
114.0,4.1e+19,0.34,3.0,8.823529411764705,0.394,0.113,0.013,0.268,0.113,0.0361,0.021,0.0124,0.0405,0.000306,1.8,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,0.0287,4.66,0.17125,0.000514,2.47e+18,
79.7,4.1e+19,0.34,3.0,8.823529411764705,0.429,0.07940000000000001,0.00901,0.34,0.07940000000000001,0.0221,0.0148,0.013699999999999999,0.0269,0.0002,1.26,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.0175,4.99,0.11249999999999999,0.00261,6.46e+17,
122.0,3.6e+19,0.34,3.0,8.823529411764705,0.289,0.094,0.0109,0.184,0.094,0.030899999999999997,0.0175,0.00875,0.0341,0.000258,1.82,,,2.5,2.5,1.0,0.015,0.08,0.6,0.05,0.0438,0.0361,4.58,0.1875,0.000324,3.25e+18,
137.0,1.01e+20,0.34,3.0,8.823529411764705,2.02,0.804,0.093,1.12,0.804,0.278,0.149,0.0559,0.297,0.00233,3.41,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0156,4.47,0.215,0.000519,5.2e+18,
61.8,1.01e+20,0.34,3.0,8.823529411764705,2.1,0.359,0.0428,1.7,0.359,0.0922,0.0708,0.0631,0.125,0.000907,1.54,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.0053,5.19,0.08387499999999999,0.0192,2.68e+17,
104.0,5.6e+19,0.34,3.0,8.823529411764705,0.771,0.192,0.0219,0.557,0.192,0.0591,0.0356,0.0248,0.0675,0.000514,1.93,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.018699999999999998,4.74,0.155,0.00104,1.78e+18,
61.8,2.1e+19,0.34,3.0,8.823529411764705,0.09540000000000001,0.016300000000000002,0.0019399999999999999,0.07709999999999999,0.016300000000000002,0.00418,0.00321,0.0028599999999999997,0.0056500000000000005,3.9200000000000004e-05,0.702,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.024300000000000002,5.19,0.08387499999999999,0.00419,2.55e+17,
130.0,5.6e+19,0.34,3.0,8.823529411764705,0.657,0.239,0.027600000000000003,0.391,0.239,0.08059999999999999,0.0443,0.019100000000000002,0.0875,0.000671,2.41,,,2.9,2.9,1.0,0.0162,0.08,0.6,0.05,0.0438,0.0257,4.52,0.20249999999999999,0.000375,4.17e+18,
150.0,5.6e+19,0.34,3.0,8.823529411764705,0.588,0.274,0.0315,0.282,0.274,0.0984,0.0502,0.0147,0.102,0.000798,2.77,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.0316,4.39,0.23999999999999996,0.000192,7.25e+18,
137.0,2.1e+19,0.34,3.0,8.823529411764705,0.09079999999999999,0.0362,0.00419,0.0504,0.0362,0.0125,0.0067,0.00252,0.0134,0.000101,1.55,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0721,4.47,0.215,0.000112,5e+18,
215.0,7.6e+19,0.34,3.0,8.823529411764705,0.966,0.71,0.0752,0.181,0.71,0.298,0.118,0.011,0.257,0.00229,4.64,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.04,4.06,0.3725,4.75e-05,3.01e+19,
185.0,6e+18,0.34,3.0,8.823529411764705,0.00643,0.00408,0.000453,0.0019,0.00408,0.00161,0.000714,0.000108,0.00151,1.19e-05,1.13,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.382,4.19,0.31124999999999997,7.98e-06,1.58e+19,
200.0,9.1e+19,0.34,3.0,8.823529411764705,1.37,0.945,0.103,0.325,0.945,0.385,0.161,0.019100000000000002,0.346,0.003,4.72,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.030100000000000002,4.12,0.34125,7.95e-05,2.28e+19,
198.0,6e+18,0.34,3.0,8.823529411764705,0.00637,0.00434,0.000473,0.00155,0.00434,0.00176,0.000744,9.109999999999999e-05,0.0016,1.29e-05,1.2,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.422,4.13,0.33749999999999997,5.86e-06,2.05e+19,
86.8,9.6e+19,0.34,3.0,8.823529411764705,2.33,0.463,0.052399999999999995,1.82,0.463,0.133,0.0856,0.07540000000000001,0.158,0.00122,2.11,,,1.1,1.1,1.0,0.00995,0.08,0.6,0.05,0.0438,0.00859,4.91,0.124375,0.00406,9.07e+17,
146.0,9.6e+19,0.34,3.0,8.823529411764705,1.73,0.778,0.0897,0.862,0.778,0.277,0.143,0.0444,0.289,0.00229,3.56,,,3.9,3.9,1.0,0.0187,0.08,0.6,0.05,0.0438,0.0181,4.41,0.23375,0.000358,6.79e+18,
211.0,1e+18,0.34,3.0,8.823529411764705,0.185,0.000134,1.43e-05,3.65e-05,0.000134,5.5700000000000005e-05,2.24e-05,2.2e-06,4.86e-05,420.0,0.524,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,2.68,4.07,0.365,7.47e-07,2.54e+19,
181.0,9.6e+19,0.34,3.0,8.823529411764705,1.55,0.953,0.106,0.489,0.953,0.372,0.168,0.027600000000000003,0.354,0.0029500000000000004,4.39,,,6.5,6.5,1.0,0.0242,0.08,0.6,0.05,0.0438,0.0247,4.21,0.3025,0.000134,1.54e+19,
71.6,6e+18,0.34,3.0,8.823529411764705,0.00916,0.00161,0.000185,0.00737,0.00161,0.000431,0.000304,0.000285,0.000546,3.79e-06,0.435,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.0985,5.08,0.09924999999999999,0.000652,4.14e+17,
209.0,9.6e+19,0.34,3.0,8.823529411764705,1.53,1.1,0.117,0.311,1.1,0.456,0.184,0.018699999999999998,0.399,0.0035299999999999997,5.09,,,9.3,9.3,1.0,0.0289,0.08,0.6,0.05,0.0438,0.030600000000000002,4.08,0.36124999999999996,6.73e-05,2.74e+19,
137.0,7.6e+19,0.34,3.0,8.823529411764705,1.15,0.459,0.0531,0.638,0.459,0.159,0.0849,0.0319,0.17,0.00132,2.96,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0206,4.47,0.215,0.000393,5.17e+18,
155.0,7.6e+19,0.34,3.0,8.823529411764705,1.05,0.519,0.0595,0.468,0.519,0.19,0.0947,0.0247,0.194,0.0015400000000000001,3.36,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0248,4.35,0.25125,0.000217,8.49e+18,
158.0,7.6e+19,0.34,3.0,8.823529411764705,1.04,0.528,0.060399999999999995,0.447,0.528,0.194,0.09609999999999999,0.0238,0.197,0.00157,3.42,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.0255,4.33,0.2575,0.000199,9.1e+18,
140.0,7.6e+19,0.34,3.0,8.823529411764705,1.13,0.47,0.054299999999999994,0.604,0.47,0.164,0.0868,0.0305,0.174,0.00136,3.03,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0213,4.45,0.22125,0.000351,5.68e+18,
211.0,9.6e+19,0.34,3.0,8.823529411764705,1.53,1.11,0.118,0.303,1.11,0.462,0.185,0.0183,0.402,0.00357,5.13,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.031,4.07,0.365,6.46e-05,2.83e+19,
61.8,6e+18,0.34,3.0,8.823529411764705,0.00808,0.00138,0.000164,0.00654,0.00138,0.000354,0.000272,0.000242,0.000479,3.2000000000000003e-06,0.375,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.082,5.19,0.08387499999999999,0.00124,2.46e+17,
183.0,9.6e+19,0.34,3.0,8.823529411764705,1.54,0.965,0.107,0.471,0.965,0.378,0.17,0.026699999999999998,0.358,0.003,4.44,,,6.7,6.7,1.0,0.0246,0.08,0.6,0.05,0.0438,0.0251,4.2,0.3075,0.000126,1.62e+19,
210.0,1e+18,0.34,3.0,8.823529411764705,0.184,0.000133,1.42e-05,3.75e-05,0.000133,5.5e-05,2.22e-05,2.25e-06,4.8299999999999995e-05,415.0,0.52,,,9.3,9.3,1.0,0.0289,0.08,0.6,0.05,0.0438,2.64,4.08,0.36124999999999996,7.78e-07,2.46e+19,
143.0,9.6e+19,0.34,3.0,8.823529411764705,1.76,0.762,0.0879,0.908,0.762,0.269,0.14,0.046299999999999994,0.283,0.0022299999999999998,3.48,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.0176,4.43,0.2275,0.000396,6.24e+18,
79.7,9.6e+19,0.34,3.0,8.823529411764705,2.29,0.425,0.0482,1.82,0.425,0.118,0.079,0.0731,0.144,0.0011,1.94,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.00767,4.99,0.11249999999999999,0.00596,6.63e+17,
200.0,6e+18,0.34,3.0,8.823529411764705,0.00637,0.00439,0.000476,0.00151,0.00439,0.0017800000000000001,0.000749,8.87e-05,0.00161,1.31e-05,1.21,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.428,4.12,0.34125,5.59e-06,2.13e+19,
198.0,9.1e+19,0.34,3.0,8.823529411764705,1.37,0.936,0.102,0.335,0.936,0.379,0.16,0.0197,0.344,0.00296,4.68,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.0297,4.13,0.33749999999999997,8.33e-05,2.19e+19,
187.0,6e+18,0.34,3.0,8.823529411764705,0.00642,0.00413,0.000456,0.00183,0.00413,0.00163,0.000719,0.000105,0.0015300000000000001,1.21e-05,1.14,,,7.1,7.1,1.0,0.0253,0.08,0.6,0.05,0.0438,0.389,4.18,0.31625,7.56e-06,1.66e+19,
213.0,7.6e+19,0.34,3.0,8.823529411764705,0.965,0.704,0.07479999999999999,0.186,0.704,0.295,0.117,0.011300000000000001,0.255,0.00226,4.6,,,9.7,9.7,1.0,0.0295,0.08,0.6,0.05,0.0438,0.0395,4.06,0.36874999999999997,4.94e-05,2.91e+19,
153.0,5.6e+19,0.34,3.0,8.823529411764705,0.58,0.279,0.032100000000000004,0.269,0.279,0.101,0.051,0.0141,0.104,0.000818,2.83,,,4.3,4.3,1.0,0.0197,0.08,0.6,0.05,0.0438,0.0325,4.37,0.24624999999999997,0.000176,7.83e+18,
140.0,2.1e+19,0.34,3.0,8.823529411764705,0.0891,0.0371,0.00429,0.047700000000000006,0.0371,0.0129,0.006849999999999999,0.0024100000000000002,0.013699999999999999,0.000104,1.59,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0747,4.45,0.22125,0.0001,5.49e+18,
71.5,2.1e+19,0.34,3.0,8.823529411764705,0.108,0.019,0.00219,0.087,0.019,0.00509,0.0036,0.00337,0.00646,4.6399999999999996e-05,0.813,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.0292,5.08,0.09924999999999999,0.0022,4.29e+17,
133.0,5.6e+19,0.34,3.0,8.823529411764705,0.643,0.245,0.028399999999999998,0.369,0.245,0.0837,0.045399999999999996,0.0183,0.0902,0.000694,2.47,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.026699999999999998,4.5,0.20875,0.000329,4.64e+18,
109.0,5.6e+19,0.34,3.0,8.823529411764705,0.751,0.201,0.023100000000000002,0.526,0.201,0.0631,0.0373,0.023899999999999998,0.0714,0.000543,2.02,,,1.9,1.9,1.0,0.0131,0.08,0.6,0.05,0.0438,0.019899999999999998,4.7,0.16375,0.000844,2.12e+18,
71.5,1.01e+20,0.34,3.0,8.823529411764705,2.39,0.419,0.048299999999999996,1.92,0.419,0.113,0.0795,0.0745,0.143,0.00107,1.78,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.00635,5.08,0.09924999999999999,0.0101,4.49e+17,
140.0,1.01e+20,0.34,3.0,8.823529411764705,1.98,0.824,0.0952,1.06,0.824,0.288,0.152,0.0535,0.305,0.0024,3.49,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0162,4.45,0.22125,0.000463,5.72e+18,
86.8,4.1e+19,0.34,3.0,8.823529411764705,0.437,0.0866,0.009800000000000001,0.34,0.0866,0.0248,0.016,0.0141,0.0295,0.000222,1.38,,,1.1,1.1,1.0,0.00995,0.08,0.6,0.05,0.0438,0.019600000000000003,4.91,0.124375,0.00178,8.85e+17,
126.0,3.6e+19,0.34,3.0,8.823529411764705,0.282,0.0969,0.0112,0.173,0.0969,0.032299999999999995,0.018,0.00836,0.0354,0.000268,1.87,,,2.7,2.7,1.0,0.0156,0.08,0.6,0.05,0.0438,0.0378,4.55,0.19499999999999998,0.000279,3.67e+18,
169.0,3.6e+19,0.34,3.0,8.823529411764705,0.229,0.129,0.0146,0.0858,0.129,0.0487,0.023100000000000002,0.0047,0.0479,0.000382,2.51,,,5.5,5.5,1.0,0.0222,0.08,0.6,0.05,0.0438,0.058,4.27,0.2775,7.11e-05,1.15e+19,
118.0,4.1e+19,0.34,3.0,8.823529411764705,0.384,0.117,0.0135,0.253,0.117,0.0381,0.0218,0.011800000000000001,0.0424,0.000321,1.87,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0303,4.62,0.18,0.000432,2.85e+18,
196.0,4.1e+19,0.34,3.0,8.823529411764705,0.284,0.192,0.021,0.0716,0.192,0.07740000000000001,0.033,0.00418,0.0706,0.000594,3.11,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.0636,4.14,0.33375,4.02e-05,2.06e+19,
194.0,3.6e+19,0.34,3.0,8.823529411764705,0.22,0.147,0.0161,0.0572,0.147,0.059,0.0254,0.00332,0.0541,0.000452,2.88,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.0711,4.15,0.32875,3.72e-05,1.97e+19,
