X,Z,Magnitude,Flux
0.6,-21.70000000000001,0.477021716848236,0.5394988516511551
0.6,-21.599999999999973,0.4758707838370943,0.5381971770818275
0.6,-21.499999999999982,0.4747221022714009,0.5368980488373127
0.6,-21.4,0.47357567216600654,0.5356014669344068
0.6,-21.300000000000008,0.4724314935367903,0.5343074313910683
0.6,-21.19999999999997,0.4712895664006691,0.5330159422264299
0.6,-21.099999999999984,0.4701498907755932,0.5317269994607929
0.6,-21.0,0.4690124666805472,0.5304406031156285
0.6,-20.900000000000006,0.46787729413554974,0.5291567532135769
0.6,-20.799999999999972,0.4667443731616531,0.5278754497784481
0.6,-20.699999999999985,0.46561370378094447,0.5265966928352217
0.6,-20.599999999999998,0.4644852860165447,0.525320482410047
0.6,-20.500000000000007,0.4633591198926086,0.5240468185302425
0.6,-20.39999999999997,0.46223520543432534,0.5227757012242963
0.6,-20.299999999999983,0.46111354266791865,0.5215071305218668
0.6,-20.200000000000003,0.4599941316206453,0.5202411064537807
0.6,-20.10000000000001,0.45887697232079694,0.5189776290520353
0.6,-19.99999999999997,0.4577620647976988,0.5177166983497964
0.6,-19.899999999999984,0.456649409081712,0.5164583143814016
0.6,-19.799999999999997,0.4555390052042293,0.5152024771823553
0.6,-19.70000000000001,0.45443085319767984,0.5139491867893341
0.6,-19.599999999999973,0.45332495309552434,0.5126984432401812
0.6,-19.499999999999986,0.45222130493225926,0.5114502465739111
0.6,-19.399999999999995,0.4511199087434152,0.510204596830708
0.6,-19.300000000000008,0.45002076456555806,0.5089614940519269
0.6,-19.199999999999974,0.4489238724362858,0.50772093828009
0.6,-19.099999999999984,0.44782923239423034,0.5064829295588893
0.6,-18.999999999999993,0.4467368444790597,0.505247467933188
0.6,-18.90000000000001,0.44564670873147394,0.5040145534490167
0.6,-18.799999999999965,0.4445588251932085,0.5027841861535775
0.6,-18.69999999999998,0.44347319390703377,0.501556366095242
0.6,-18.599999999999998,0.44238981491675233,0.5003310933235502
0.6,-18.500000000000007,0.44130868826720127,0.49910836788921153
0.6,-18.400000000000016,0.44022981400425326,0.4978881898441067
0.6,-18.299999999999983,0.43915319217481247,0.4966705592412831
0.6,-18.199999999999996,0.43807882282682153,0.4954554761349625
0.6,-18.100000000000005,0.4370067060092522,0.4942429405805308
0.6,-18.000000000000014,0.4361967152404544,0.49332686260298775
0.6,-17.899999999999984,0.43551548328615286,0.492556407413899
0.6,-17.799999999999994,0.4348411926118976,0.49179380262759415
0.6,-17.700000000000003,0.4341738426053631,0.4910390475515496
0.6,-17.600000000000016,0.43351343265374775,0.49029214149270267
0.6,-17.499999999999982,0.43296837883429895,0.4896757001457058
0.6,-17.39999999999999,0.4324675885701025,0.48910931970030974
0.6,-17.300000000000004,0.43196721790968096,0.48854341381560296
0.6,-17.200000000000017,0.43146726686891745,0.48797798250954877
0.6,-17.09999999999998,0.4309677354638281,0.48741302580026097
0.6,-16.999999999999993,0.4304686237105596,0.48684854370600106
0.6,-16.900000000000006,0.4299699316253909,0.48628453624518003
0.6,-16.800000000000015,0.4294716592247317,0.485721003436357
0.6,-16.69999999999998,0.42897380652512734,0.4851579452982442
0.6,-16.599999999999994,0.4284763735432503,0.4845953618496976
0.6,-16.500000000000004,0.4279793602959069,0.48403325310972484
0.6,-16.400000000000016,0.427482766800036,0.48347161909748343
0.6,-16.299999999999983,0.4269865930727064,0.4829104598322776
0.6,-16.199999999999992,0.4264908391311197,0.4823497753335618
0.6,-16.1,0.4259955049926106,0.4817895656209414
0.6,-16.000000000000014,0.4255005906746439,0.4812298307141684
0.6,-15.89999999999998,0.4250060961948156,0.4806705706331435
0.6,-15.799999999999992,0.4245120215708561,0.48011178539791916
0.6,-15.700000000000003,0.42401836682062594,0.4795534750286954
0.6,-15.600000000000014,0.4235251319621175,0.478995639545821
0.6,-15.49999999999998,0.42303231701345473,0.47843827896979363
0.6,-15.399999999999991,0.4225399219928937,0.47788139332126045
0.6,-15.300000000000002,0.4220479469188237,0.4773249826210193
0.6,-15.200000000000014,0.4215563918097636,0.47676904689001454
0.6,-15.09999999999998,0.4210652566843652,0.47621358614934073
0.6,-14.999999999999991,0.4205745415614116,0.4756586004202413
0.6,-14.900000000000002,0.4200842464598184,0.47510408972410906
0.6,-14.800000000000013,0.41959437139863337,0.47455005408248657
0.6,-14.69999999999998,0.41910491639703473,0.47399649351706397
0.6,-14.59999999999999,0.4186158814743324,0.4734434080496801
0.6,-14.500000000000002,0.41812726664997046,0.47289079770232595
0.6,-14.400000000000013,0.4176390719435219,0.4723386624971379
0.6,-14.29999999999998,0.4171512973746944,0.4717870024564048
0.6,-14.19999999999999,0.4166639429633249,0.47123581760256167
0.6,-14.099999999999998,0.416177008729383,0.47068510795819374
0.6,-14.000000000000012,0.41569049469297104,0.47013487354603606
0.6,-13.899999999999979,0.4152044008743224,0.4695851143889722
0.6,-13.79999999999999,0.4147187272938024,0.46903583051003456
0.6,-13.700000000000001,0.4142334739719076,0.46848702193240443
0.6,-13.600000000000012,0.4137486409292673,0.467938688679413
0.6,-13.499999999999979,0.4132642281866416,0.4673908307745393
0.6,-13.39999999999999,0.412780235764924,0.4668434482414133
0.6,-13.3,0.412296663685138,0.466296541103812
0.6,-13.200000000000012,0.4118135119684397,0.46575010938566247
0.6,-13.099999999999978,0.411330780636118,0.4652041531110419
0.6,-12.99999999999999,0.41084846970959166,0.46465867230417424
0.6,-12.9,0.4103665792104133,0.464113666989435
0.6,-12.800000000000011,0.4098851091602656,0.4635691371913467
0.6,-12.699999999999978,0.40940405958096326,0.46302508293458117
0.6,-12.599999999999989,0.40892343049445495,0.4624815042439618
0.6,-12.5,0.40844322192281846,0.4619384011444579
0.6,-12.400000000000013,0.4079634338882646,0.4613957736611894
0.6,-12.299999999999978,0.4074840664131358,0.4608536218194249
0.6,-12.199999999999989,0.40700511951990653,0.4603119456445826
0.6,-12.1,0.40652659323118295,0.4597707451622293
0.6,-12.000000000000012,0.4060484875697028,0.4592300203980809
0.6,-11.899999999999975,0.4055708025583353,0.4586897713780017
0.6,-11.799999999999988,0.4050935382200836,0.45814999812800783
0.6,-11.700000000000001,0.40461669457808014,0.45761070067426135
0.6,-11.60000000000001,0.40414027165559024,0.45707187904307484
0.6,-11.499999999999975,0.4036642694760099,0.4565335332609084
0.6,-11.399999999999988,0.4031886880628704,0.4559956633543753
0.6,-11.3,0.4027135274398296,0.45545826935023204
0.6,-11.20000000000001,0.4022387876306825,0.45492135127539013
0.6,-11.099999999999977,0.4017644686593509,0.4543849091569044
0.6,-10.999999999999988,0.401290570549893,0.4538489430219841
0.6,-10.9,0.40081709332649573,0.453313452897984
0.6,-10.80000000000001,0.4003440370134788,0.4527784388124091
0.6,-10.699999999999976,0.3998714016352944,0.452243900792914
0.6,-10.599999999999989,0.39939918721652473,0.45170983886730065
0.6,-10.499999999999998,0.39892739378188663,0.4511762530635231
0.6,-10.400000000000007,0.3984560213562256,0.450643143409681
0.6,-10.299999999999976,0.39798506996452193,0.4501105099340263
0.6,-10.199999999999989,0.39751453963188427,0.4495783526649562
0.6,-10.099999999999998,0.39704443038355663,0.4490466716310212
0.6,-10.000000000000007,0.3965747422449132,0.4485154668609186
0.6,-9.899999999999975,0.3961054752414593,0.4479847383834944
0.6,-9.799999999999985,0.3956366293988332,0.4474544862277447
0.6,-9.699999999999996,0.3951682047428053,0.4469247104228151
0.6,-9.600000000000009,0.39470020129927536,0.44639541099799773
0.6,-9.499999999999977,0.39423261909427865,0.4458665879827376
0.6,-9.399999999999986,0.39376545815397906,0.4453382414066255
0.6,-9.299999999999997,0.3932987185046746,0.44481037129940365
0.6,-9.200000000000008,0.392832400172793,0.44428297769096115
0.6,-9.099999999999975,0.39236650318489535,0.44375606061133804
0.6,-8.999999999999988,0.39190102756767503,0.4432296200907236
0.6,-8.899999999999997,0.39143597334795416,0.442703656159453
0.6,-8.800000000000006,0.3909713405526907,0.4421781688480151
0.6,-8.699999999999974,0.39050712920897135,0.441653158187044
0.6,-8.599999999999985,0.39004333934401647,0.4411286242073254
0.6,-8.499999999999996,0.38957997098517727,0.4406045669397928
0.6,-8.400000000000006,0.3891170241599381,0.44008098641553006
0.6,-8.299999999999974,0.388654498895912,0.439557882665767
0.6,-8.199999999999985,0.3881923952208472,0.43903525572188606
0.6,-8.099999999999998,0.38773071316262314,0.4385131056154181
0.6,-8.000000000000005,0.38726945274924907,0.43799143237804095
0.6,-7.899999999999972,0.3868086140088682,0.43747023604158364
0.6,-7.799999999999983,0.3863481969697541,0.436949516638023
0.6,-7.699999999999996,0.38588820166031373,0.4364292741994865
0.6,-7.600000000000007,0.3854286281090839,0.4359095087582486
0.6,-7.499999999999973,0.38496947634473466,0.4353902203467341
0.6,-7.399999999999984,0.38451074639606864,0.43487140899751814
0.6,-7.299999999999995,0.3840524382920173,0.4343530747433216
0.6,-7.200000000000006,0.3835945520616472,0.43383521761701777
0.6,-7.099999999999973,0.3831370877341542,0.4333178376516265
0.6,-6.999999999999984,0.3826800453388679,0.4328009348803187
0.6,-6.899999999999995,0.382223424905248,0.43228450933641255
0.6,-6.800000000000006,0.3817672264628879,0.4317685610533774
0.6,-6.699999999999973,0.3813114500415108,0.43125309006482937
0.6,-6.599999999999984,0.38085609567097334,0.43073809640453564
0.6,-6.499999999999995,0.38040116338126345,0.43022358010641165
0.6,-6.400000000000006,0.3799466532025001,0.4297095412045211
0.6,-6.299999999999972,0.3794925651649359,0.42919597973307905
0.6,-6.199999999999983,0.3790388992989528,0.4286828957264465
0.6,-6.099999999999993,0.37858565563506685,0.42817028921913647
0.6,-6.000000000000004,0.3781328342039242,0.42765816024580877
0.6,-5.899999999999972,0.37768043503630366,0.4271465088412735
0.6,-5.799999999999983,0.37722845816311706,0.4266353350404911
0.6,-5.699999999999993,0.3767769036154052,0.426124638878568
0.6,-5.600000000000005,0.3763257714243436,0.42561442039076264
0.6,-5.500000000000016,0.37587506162123646,0.4251046796124794
0.6,-5.3999999999999835,0.3754247742375232,0.42459541657927535
0.6,-5.299999999999994,0.3749749093047728,0.4240866313268543
0.6,-5.200000000000005,0.3745254668546861,0.423578323891069
0.6,-5.1000000000000165,0.3740764469190975,0.4230704943079232
0.6,-4.999999999999982,0.37362784952997113,0.42256314261356753
0.6,-4.899999999999992,0.3731796747194052,0.4220562688443043
0.6,-4.800000000000004,0.3727319225196272,0.4215498730365819
0.6,-4.700000000000015,0.37228459296299793,0.42104395522699944
0.6,-4.599999999999982,0.3718376860820096,0.42053851545230486
0.6,-4.499999999999993,0.3713912019092868,0.4200335537493956
0.6,-4.400000000000004,0.37094514047758487,0.4195290701553172
0.6,-4.300000000000015,0.370499501819792,0.41902506470726525
0.6,-4.1999999999999815,0.370054285968928,0.4185215374425842
0.6,-4.0999999999999925,0.3696094929581441,0.41801848839876743
0.6,-4.000000000000004,0.3691651228207232,0.4175159176134568
0.6,-3.9000000000000155,0.3687211755900812,0.4170138251244449
0.6,-3.7999999999999803,0.36827765129976353,0.4165122109696706
0.6,-3.699999999999992,0.36783454998344994,0.416011075187225
0.6,-3.600000000000003,0.3673918716749512,0.41551041781534703
0.6,-3.500000000000014,0.3669496164082089,0.4150102388924238
0.6,-3.399999999999981,0.36650778421729674,0.4145105384569917
0.6,-3.299999999999992,0.3660663751364217,0.414011316547738
0.6,-3.200000000000003,0.36562538919992177,0.4135125732034979
0.6,-3.1000000000000134,0.36518482644226535,0.41301430846325443
0.6,-2.9999999999999805,0.3647446868980538,0.41251652236614056
0.6,-2.8999999999999915,0.3643049706020221,0.41201921495144095
0.6,-2.8000000000000025,0.36386567758903426,0.4115223862585856
0.6,-2.700000000000013,0.3634268078940858,0.4110260363271537
0.6,-2.59999999999998,0.36298836155230646,0.4105301651968758
0.6,-2.499999999999991,0.3625503385989575,0.4100347729076317
0.6,-2.400000000000002,0.3621127390694304,0.4095398594994481
0.6,-2.3000000000000127,0.36167556299924897,0.40904542501250146
0.6,-2.19999999999998,0.3612388104240693,0.40855146948711796
0.6,-2.0999999999999908,0.36080248137967946,0.4080579929637728
0.6,-2.0000000000000013,0.3603665759019991,0.40756499548309044
0.6,-1.9000000000000128,0.3599310940270796,0.40707247708584376
0.6,-1.7999999999999794,0.35949603579110406,0.4065804378129549
0.6,-1.6999999999999904,0.3590614012303868,0.4060888777054945
0.6,-1.6000000000000014,0.3586271903813748,0.4055977968046831
0.6,-1.5000000000000124,0.3581934032806477,0.4051071951518912
0.6,-1.399999999999979,0.357760039964915,0.40461707278863634
0.6,-1.29999999999999,0.35732710047101945,0.4041274297565867
0.6,-1.2000000000000013,0.35689458483593456,0.40363826609755843
0.6,-1.100000000000012,0.35646249309676736,0.4031495818535184
0.6,-0.9999999999999785,0.3560308252907539,0.4026613770665797
0.6,-0.8999999999999897,0.35559958145526505,0.4021736517790077
0.6,-0.8000000000000007,0.35516876162780164,0.401686406033215
0.6,-0.7000000000000116,0.3547383658459975,0.4011996398717642
0.6,-0.5999999999999783,0.3543083941476164,0.40071335333736546
0.6,-0.49999999999998923,0.3538788465705552,0.40022754647287884
0.6,-0.40000000000000047,0.35371684613523324,0.40004432829698394
0.6,-0.30000000000001137,0.3536745505442573,0.3999964931105438
0.6,-0.19999999999997803,0.3536350590268493,0.39995182925659534
0.6,-0.09999999999998899,0.3535983699325664,0.3999103348685315
0.6,0.0,0.3535644815956364,0.3998720080624085
0.7000000000000001,-29.999999999999982,0.5799381152418992,0.8927453679665243
0.7000000000000001,-29.89999999999999,0.5785991265162922,0.890684154966157
0.7000000000000001,-29.800000000000004,0.5772623908892286,0.8886264103415275
0.7000000000000001,-29.70000000000001,0.5759279082911737,0.886572133985595
0.7000000000000001,-29.59999999999998,0.5745956786536266,0.8845213257929109
0.7000000000000001,-29.5,0.5732657019091215,0.8824739856596194
0.7000000000000001,-29.400000000000006,0.5719379779912257,0.8804301134834556
0.7000000000000001,-29.300000000000008,0.5706125068345411,0.8783897091637467
0.7000000000000001,-29.19999999999998,0.5692892883747007,0.8763527726014074
0.7000000000000001,-29.099999999999998,0.5679683225483784,0.8743193036989548
0.7000000000000001,-29.000000000000004,0.5666496092932761,0.8722893023604887
0.7000000000000001,-28.900000000000013,0.5653331485481308,0.8702627684917017
0.7000000000000001,-28.799999999999983,0.5640189402527161,0.8682397019998825
0.7000000000000001,-28.699999999999992,0.5627069843478381,0.8662201027939093
0.7000000000000001,-28.6,0.5613972807753383,0.8642039707842539
0.7000000000000001,-28.500000000000014,0.5600898294780883,0.862191305882974
0.7000000000000001,-28.39999999999998,0.5587846303999999,0.8601821080037286
0.7000000000000001,-28.29999999999999,0.5574816834860147,0.8581763770617619
0.7000000000000001,-28.200000000000003,0.5561809886821089,0.8561741129739106
0.7000000000000001,-28.100000000000016,0.5548825459352953,0.8541753156586073
0.7000000000000001,-27.99999999999998,0.553586355193617,0.8521799850358704
0.7000000000000001,-27.89999999999999,0.5522924164061549,0.8501881210273164
0.7000000000000001,-27.800000000000004,0.5510007295230226,0.8481997235561509
0.7000000000000001,-27.700000000000014,0.5497112944953662,0.8462147925471692
0.7000000000000001,-27.59999999999998,0.5484241112753678,0.8442333279267614
0.7000000000000001,-27.499999999999993,0.5471391798162459,0.842255329622913
0.7000000000000001,-27.400000000000002,0.545856500072247,0.8402807975651918
0.7000000000000001,-27.30000000000001,0.5445760719986564,0.8383097316847651
0.7000000000000001,-27.19999999999998,0.5432978955517926,0.8363421319143904
0.7000000000000001,-27.09999999999999,0.5420219706890089,0.834377998188418
0.7000000000000001,-27.0,0.5407482973686902,0.8324173304427865
0.7000000000000001,-26.900000000000013,0.5394768755502573,0.8304601286150292
0.7000000000000001,-26.799999999999972,0.538207705194164,0.8285063926442696
0.7000000000000001,-26.69999999999999,0.5369407862619022,0.8265561224712287
0.7000000000000001,-26.6,0.5356761187159929,0.8246093180382121
0.7000000000000001,-26.500000000000007,0.534413702519993,0.8226659792891203
0.7000000000000001,-26.399999999999974,0.5331535376384939,0.8207261061694461
0.7000000000000001,-26.29999999999999,0.5318956240371211,0.8187896986262735
0.7000000000000001,-26.200000000000003,0.5306399616825361,0.8168567566082824
0.7000000000000001,-26.100000000000005,0.529386550542429,0.8149272800657351
0.7000000000000001,-25.99999999999998,0.5281353905855292,0.8130012689504946
0.7000000000000001,-25.89999999999999,0.5268864817815992,0.811078723216014
0.7000000000000001,-25.8,0.5256398241014336,0.8091596428173347
0.7000000000000001,-25.700000000000006,0.5243954175168634,0.8072440277110939
0.7000000000000001,-25.59999999999998,0.5231532620007529,0.8053318778555199
0.7000000000000001,-25.49999999999999,0.5219133575270015,0.8034231932104335
0.7000000000000001,-25.4,0.5206757040705393,0.801517973737243
0.7000000000000001,-25.300000000000004,0.519440301607334,0.799616219398953
0.7000000000000001,-25.199999999999978,0.5182071501143865,0.7977179301601593
0.7000000000000001,-25.099999999999987,0.5169762495697338,0.7958231059870529
0.7000000000000001,-25.0,0.5157475999524412,0.7939317468474071
0.7000000000000001,-24.90000000000001,0.5145212012426131,0.7920438527105947
0.7000000000000001,-24.799999999999976,0.5132970534213872,0.7901594235475798
0.7000000000000001,-24.69999999999999,0.5120751564709355,0.7882784593309182
0.7000000000000001,-24.6,0.510855510374463,0.786400960034756
0.7000000000000001,-24.500000000000007,0.5096381151162096,0.7845269256348325
0.7000000000000001,-24.399999999999977,0.5084229706814479,0.7826563561084766
0.7000000000000001,-24.29999999999999,0.507210077056487,0.7807892514346126
0.7000000000000001,-24.2,0.5059994342286692,0.7789256115937558
0.7000000000000001,-24.10000000000001,0.5047910421863689,0.7770654365680099
0.7000000000000001,-23.99999999999998,0.5035849009189985,0.7752087263410763
0.7000000000000001,-23.899999999999988,0.5023810104170008,0.773355480898243
0.7000000000000001,-23.799999999999997,0.5011793706718553,0.7715057002263938
0.7000000000000001,-23.700000000000006,0.4999799816760744,0.7696593843140024
0.7000000000000001,-23.599999999999977,0.498782843423204,0.7678165331511334
0.7000000000000001,-23.499999999999986,0.49758795590782706,0.7659771467294479
0.7000000000000001,-23.400000000000002,0.4963953191255568,0.7641412250421932
0.7000000000000001,-23.300000000000008,0.4952049330730437,0.7623087680842128
0.7000000000000001,-23.199999999999974,0.4940167977479693,0.7604797758519379
0.7000000000000001,-23.099999999999987,0.49283091314905303,0.7586542483433972
0.7000000000000001,-23.0,0.49164727927604635,0.756832185558208
0.7000000000000001,-22.90000000000001,0.49046589612973296,0.755013587497577
0.7000000000000001,-22.799999999999976,0.48928676371193375,0.7531984541643068
0.7000000000000001,-22.69999999999999,0.4881098820255038,0.7513867855627928
0.7000000000000001,-22.6,0.48693525107432895,0.7495785816990167
0.7000000000000001,-22.500000000000007,0.48576287086333353,0.7477738425805588
0.7000000000000001,-22.399999999999974,0.4845927413984719,0.7459725682165852
0.7000000000000001,-22.299999999999983,0.48342486268673696,0.7441747586178608
0.7000000000000001,-22.2,0.4822592347361509,0.7423804137967345
0.7000000000000001,-22.10000000000001,0.48109585755577394,0.7405895337671536
0.7000000000000001,-21.99999999999997,0.4799347311556975,0.7388021185446527
0.7000000000000001,-21.899999999999984,0.47877585554704966,0.7370181681463619
0.7000000000000001,-21.8,0.47761923074199186,0.7352376825910026
0.7000000000000001,-21.70000000000001,0.4764648567537175,0.7334606618988844
0.7000000000000001,-21.599999999999973,0.475312733596458,0.7316871060919143
0.7000000000000001,-21.499999999999982,0.4741628612854764,0.7299170151935889
0.7000000000000001,-21.4,0.4730152398370693,0.7281503892289941
0.7000000000000001,-21.300000000000008,0.4718698692685688,0.7263872282248109
0.7000000000000001,-21.19999999999997,0.4707267495983401,0.7246275322093104
0.7000000000000001,-21.099999999999984,0.4695858808457848,0.7228713012123588
0.7000000000000001,-21.0,0.4684472630313363,0.721118535265411
0.7000000000000001,-20.900000000000006,0.4673108961764621,0.7193692344015138
0.7000000000000001,-20.799999999999972,0.4661767803036656,0.7176233986553082
0.7000000000000001,-20.699999999999985,0.465044915436482,0.715881028063024
0.7000000000000001,-20.599999999999998,0.46391530159948297,0.7141421226624862
0.7000000000000001,-20.500000000000007,0.4627879388182736,0.7124066824931111
0.7000000000000001,-20.39999999999997,0.4616628271194914,0.7106747075959038
0.7000000000000001,-20.299999999999983,0.4605399665308104,0.7089461980134649
0.7000000000000001,-20.200000000000003,0.4594193570809362,0.7072211537899835
0.7000000000000001,-20.10000000000001,0.4583009987996135,0.705499574971248
0.7000000000000001,-19.99999999999997,0.45718489171761406,0.7037814616046278
0.7000000000000001,-19.899999999999984,0.45607103586674896,0.7020668137390922
0.7000000000000001,-19.799999999999997,0.45495943127986066,0.7003556314251984
0.7000000000000001,-19.70000000000001,0.4538500779908287,0.6986479147150998
0.7000000000000001,-19.599999999999973,0.4527429760345639,0.6969436636625375
0.7000000000000001,-19.499999999999986,0.4516381254470124,0.6952428783228459
0.7000000000000001,-19.399999999999995,0.4505355262651543,0.693545558752952
0.7000000000000001,-19.300000000000008,0.44943517852700393,0.6918517050113739
0.7000000000000001,-19.199999999999974,0.44833708227160973,0.6901613171582223
0.7000000000000001,-19.099999999999984,0.44724123753905426,0.6884743952551994
0.7000000000000001,-18.999999999999993,0.4461476443704535,0.6867909393655982
0.7000000000000001,-18.90000000000001,0.44505630280795927,0.6851109495543066
0.7000000000000001,-18.799999999999965,0.4439672128947551,0.6834344258878002
0.7000000000000001,-18.69999999999998,0.442880374675061,0.6817613684341508
0.7000000000000001,-18.599999999999998,0.4417957881941313,0.6800917772630217
0.7000000000000001,-18.500000000000007,0.44071345349825103,0.6784256524456634
0.7000000000000001,-18.400000000000016,0.43963337063474234,0.6767629940549225
0.7000000000000001,-18.299999999999983,0.43855553965195954,0.6751038021652347
0.7000000000000001,-18.199999999999996,0.4374799605992951,0.673448076852634
0.7000000000000001,-18.100000000000005,0.43658119122165306,0.6720645288883389
0.7000000000000001,-18.000000000000014,0.43589204479628185,0.6710036703882138
0.7000000000000001,-17.899999999999984,0.43520984221122433,0.6699535010997703
0.7000000000000001,-17.799999999999994,0.43453458286846897,0.6689140201024409
0.7000000000000001,-17.700000000000003,0.4338662661695177,0.6678852264749094
0.7000000000000001,-17.600000000000016,0.4332048915153903,0.6668671192951178
0.7000000000000001,-17.499999999999982,0.4326520072224319,0.6660160200509265
0.7000000000000001,-17.39999999999999,0.43215043308540985,0.6652439066551179
0.7000000000000001,-17.300000000000004,0.43164927853870255,0.664472439168416
0.7000000000000001,-17.200000000000017,0.43114854359916666,0.6637016176167696
0.7000000000000001,-17.09999999999998,0.4306482282837904,0.66293144202633
0.7000000000000001,-16.999999999999993,0.4301483326096941,0.6621619124234519
0.7000000000000001,-16.900000000000006,0.4296488565941309,0.6613930288346944
0.7000000000000001,-16.800000000000015,0.4291498002544848,0.6606247912868183
0.7000000000000001,-16.69999999999998,0.4286511636082704,0.6598571998067848
0.7000000000000001,-16.599999999999994,0.4281529466731359,0.6590902544217618
0.7000000000000001,-16.500000000000004,0.4276551494668616,0.6583239551591195
0.7000000000000001,-16.400000000000016,0.4271577720073582,0.6575583020464293
0.7000000000000001,-16.299999999999983,0.4266608143126682,0.6567932951114656
0.7000000000000001,-16.199999999999992,0.42616427640096766,0.6560289343822082
0.7000000000000001,-16.1,0.4256681582905631,0.6552652198868378
0.7000000000000001,-16.000000000000014,0.42517245999989256,0.6545021516537379
0.7000000000000001,-15.89999999999998,0.42467718154752593,0.653739729711494
0.7000000000000001,-15.799999999999992,0.42418232295216646,0.652977954088898
0.7000000000000001,-15.700000000000003,0.4236878842326484,0.6522168248149427
0.7000000000000001,-15.600000000000014,0.42319386540793696,0.6514563419188228
0.7000000000000001,-15.49999999999998,0.42270026649712994,0.6506965054299374
0.7000000000000001,-15.399999999999991,0.4222070875194551,0.649937315377885
0.7000000000000001,-15.300000000000002,0.42171432849427753,0.649178771792476
0.7000000000000001,-15.200000000000014,0.4212219894410864,0.6484208747037115
0.7000000000000001,-15.09999999999998,0.4207300703795096,0.6476636241418063
0.7000000000000001,-14.999999999999991,0.420238571329302,0.6469070201371707
0.7000000000000001,-14.900000000000002,0.41974749231035213,0.646151062720421
0.7000000000000001,-14.800000000000013,0.4192568333426821,0.6453957519223783
0.7000000000000001,-14.69999999999998,0.4187665944464424,0.6446410877740624
0.7000000000000001,-14.59999999999999,0.4182767756419169,0.6438870703066976
0.7000000000000001,-14.500000000000002,0.4177873769495229,0.6431336995517138
0.7000000000000001,-14.400000000000013,0.4172983983898072,0.6423809755407406
0.7000000000000001,-14.29999999999998,0.41680983998344817,0.6416288983056098
0.7000000000000001,-14.19999999999999,0.4163217017512588,0.6408774678783604
0.7000000000000001,-14.099999999999998,0.4158339837141815,0.6401266842912309
0.7000000000000001,-14.000000000000012,0.4153466858932912,0.6393765475766633
0.7000000000000001,-13.899999999999979,0.4148598083097937,0.6386270577673018
0.7000000000000001,-13.79999999999999,0.4143733509850292,0.6378782148959968
0.7000000000000001,-13.700000000000001,0.41388731394046624,0.6371300189957968
0.7000000000000001,-13.600000000000012,0.4134016971977093,0.6363824700999593
0.7000000000000001,-13.499999999999979,0.41291650077848946,0.6356355682419363
0.7000000000000001,-13.39999999999999,0.41243172470467454,0.6348893134553911
0.7000000000000001,-13.3,0.4119473689982618,0.6341437057741857
0.7000000000000001,-13.200000000000012,0.4114634336813794,0.6333987452323839
0.7000000000000001,-13.099999999999978,0.41097991877629025,0.6326544318642566
0.7000000000000001,-12.99999999999999,0.4104968243053863,0.6319107657042735
0.7000000000000001,-12.9,0.4100141502911943,0.6311677467871121
0.7000000000000001,-12.800000000000011,0.40953189675636725,0.6304253751476436
0.7000000000000001,-12.699999999999978,0.4090500637236966,0.6296836508209531
0.7000000000000001,-12.599999999999989,0.408568651216103,0.6289425738423239
0.7000000000000001,-12.5,0.40808765925663615,0.6282021442472385
0.7000000000000001,-12.400000000000013,0.4076070878684818,0.6274623620713885
0.7000000000000001,-12.299999999999978,0.40712693707495545,0.6267232273506652
0.7000000000000001,-12.199999999999989,0.4066472068995037,0.625984740121162
0.7000000000000001,-12.1,0.40616789736570735,0.6252469004191785
0.7000000000000001,-12.000000000000012,0.40568900849727657,0.624509708281214
0.7000000000000001,-11.899999999999975,0.40521054031805487,0.6237731637439725
0.7000000000000001,-11.799999999999988,0.40473249285201673,0.6230372668443599
0.7000000000000001,-11.700000000000001,0.4042548661232695,0.6223020176194867
0.7000000000000001,-11.60000000000001,0.4037776601560511,0.621567416106664
0.7000000000000001,-11.499999999999975,0.4033008749747312,0.6208334623434062
0.7000000000000001,-11.399999999999988,0.4028245106038134,0.6201001563674337
0.7000000000000001,-11.3,0.40234856706793065,0.6193674982166658
0.7000000000000001,-11.20000000000001,0.40187304439184873,0.6186354879292265
0.7000000000000001,-11.099999999999977,0.4013979426004648,0.6179041255434422
0.7000000000000001,-10.999999999999988,0.40092326171880965,0.6171734110978446
0.7000000000000001,-10.9,0.4004490017720428,0.6164433446311639
0.7000000000000001,-10.80000000000001,0.39997516278545847,0.6157139261823373
0.7000000000000001,-10.699999999999976,0.3995017447844806,0.6149851557905022
0.7000000000000001,-10.599999999999989,0.3990287477946664,0.6142570334950007
0.7000000000000001,-10.499999999999998,0.3985561718417044,0.6135295593353772
0.7000000000000001,-10.400000000000007,0.3980840169514145,0.6128027333513786
0.7000000000000001,-10.299999999999976,0.39761228314974817,0.6120765555829537
0.7000000000000001,-10.199999999999989,0.39714097046279045,0.6113510260702577
0.7000000000000001,-10.099999999999998,0.3966700789167571,0.6106261448536462
0.7000000000000001,-10.000000000000007,0.3961996085379944,0.6099019119736765
0.7000000000000001,-9.899999999999975,0.39572955935298254,0.6091783274711116
0.7000000000000001,-9.799999999999985,0.3952599313883328,0.6084553913869163
0.7000000000000001,-9.699999999999996,0.3947907246707883,0.6077331037622583
0.7000000000000001,-9.600000000000009,0.3943219392272228,0.607011464638507
